lat,lon,temp,weather
40.0115,-75.1404,6.8,Overcast
39.3193,-74.1697,20.9,Snow fall: slight
41.3968,-74.7487,7.0,Thunderstorm: slight or moderate
40.0065,-74.162,-9.1,Rain: moderate
40.4984,-74.1368,27.9,Drizzle: moderate
39.9293,-74.2848,8.4,Clear sky
39.9566,-74.8875,10.7,Drizzle: light
41.3552,-74.6009,21.1,Partly cloudy
39.4603,-74.4286,-7.2,Snow fall: slight
39.1447,-75.1495,29.6,Rain: moderate
39.6484,-75.1539,9.6,Clear sky
40.3476,-73.987,8.8,Rain: moderate
40.4979,-74.5271,12.5,Rain: moderate
39.9645,-73.9013,5.2,Clear sky
40.0468,-74.0793,14.3,Clear sky
39.3153,-75.1348,14.5,Rain: moderate
40.9469,-74.653,13.9,Thunderstorm: slight or moderate
39.136,-74.97,13.0,Rain: slight
40.3389,-74.1218,19.5,Drizzle: moderate
41.362,-74.1376,2.7,Snow fall: slight
41.0417,-75.5675,19.5,Fog
41.3294,-74.561,1.6,Snow fall: slight
38.9449,-74.387,24.3,Overcast
40.0052,-75.0791,-0.6,Fog
39.0835,-75.3368,-9.0,Overcast
39.5929,-74.7878,-8.9,Rain: slight
39.4085,-74.4339,-6.4,Drizzle: light
40.6458,-74.9716,7.2,Partly cloudy
41.0927,-74.3483,11.8,Mainly clear
41.0885,-74.0939,22.7,Thunderstorm: slight or moderate
40.9315,-74.8856,29.5,Overcast
40.3289,-74.8841,1.8,Clear sky
39.767,-75.2143,24.0,Rain: slight
39.6014,-74.2851,-8.0,Rain: moderate
40.675,-74.2778,25.6,Clear sky
40.771,-74.9649,26.9,Rain: slight
40.7122,-74.1994,1.4,Mainly clear
40.6435,-74.8904,18.7,Drizzle: light
40.6275,-74.7095,16.1,Clear sky
38.9941,-75.431,-8.5,Drizzle: moderate
39.4606,-74.9656,34.0,Thunderstorm: slight or moderate
39.9261,-75.4039,4.8,Drizzle: light
40.691,-75.3606,-8.7,Drizzle: moderate
39.2196,-74.1854,29.2,Rain: moderate
40.8495,-74.3584,28.5,Partly cloudy
39.0755,-74.9488,3.0,Partly cloudy
40.1958,-74.5151,23.8,Thunderstorm: slight or moderate
40.1218,-74.7322,2.8,Drizzle: light
38.9928,-74.2669,17.9,Rain: slight
41.0247,-75.4548,29.4,Snow fall: slight
39.6299,-74.0029,6.1,Partly cloudy
39.7342,-74.0694,-1.8,Overcast
38.9213,-74.3107,14.6,Partly cloudy
40.7717,-75.1678,23.1,Mainly clear
40.869,-74.5124,-4.6,Drizzle: moderate
40.4908,-74.211,8.8,Rain: moderate
40.9899,-74.5649,-5.8,Mainly clear
41.0976,-74.9341,6.9,Snow fall: slight
39.3452,-74.6979,8.5,Partly cloudy
40.9235,-75.2548,-2.5,Drizzle: light
41.0392,-74.581,-8.1,Overcast
40.6783,-74.7142,-4.3,Mainly clear
38.9834,-74.3184,31.6,Drizzle: light
39.7828,-74.5582,14.8,Snow fall: slight
38.9089,-74.5385,11.0,Rain: moderate
39.2904,-74.5321,29.0,Rain: slight
40.2406,-74.6224,-1.1,Snow fall: slight
39.1232,-75.3453,10.2,Mainly clear
40.4632,-75.2507,3.5,Mainly clear
41.3831,-74.4413,20.8,Rain: moderate
39.4456,-74.8459,24.8,Drizzle: moderate
40.3396,-74.9103,16.1,Rain: slight
40.2848,-74.5955,4.8,Thunderstorm: slight or moderate
40.8812,-75.2594,-8.7,Clear sky
40.6566,-74.2906,15.0,Snow fall: slight
40.522,-75.0459,17.6,Partly cloudy
39.2473,-74.6475,12.7,Drizzle: moderate
41.2408,-75.1035,-9.7,Rain: slight
40.0064,-75.2337,32.9,Mainly clear
38.9511,-74.1625,19.8,Thunderstorm: slight or moderate
39.9046,-74.6497,14.5,Partly cloudy
40.7285,-75.3732,0.4,Drizzle: light
40.2914,-74.8062,34.9,Mainly clear
40.9359,-74.2171,33.6,Rain: slight
40.8208,-74.7324,25.7,Rain: moderate
39.4915,-75.4893,19.9,Drizzle: light
39.9279,-74.4456,5.1,Thunderstorm: slight or moderate
40.4577,-75.5701,-4.5,Overcast
40.5386,-74.2639,11.1,Overcast
40.2737,-73.9176,11.9,Mainly clear
40.1139,-74.091,-6.2,Overcast
40.8975,-75.219,32.5,Snow fall: slight
41.0408,-74.8958,23.5,Thunderstorm: slight or moderate
40.0735,-75.0643,2.2,Drizzle: moderate
40.2139,-75.2855,31.5,Partly cloudy
41.2676,-74.6438,8.1,Rain: slight
41.3388,-75.409,32.1,Rain: slight
40.9922,-74.7638,25.0,Rain: moderate
40.6328,-74.7447,2.3,Mainly clear
39.792,-75.5908,31.4,Partly cloudy
41.2085,-74.1918,31.9,Clear sky
41.201,-74.3424,32.2,Partly cloudy
39.2108,-74.7911,12.5,Snow fall: slight
40.3443,-74.2715,9.4,Rain: slight
39.9756,-75.4365,25.3,Rain: slight
39.4635,-75.2533,13.7,Overcast
38.9247,-74.6172,32.1,Snow fall: slight
39.7009,-74.2488,-5.6,Snow fall: slight
39.4004,-74.6195,7.3,Rain: moderate
40.7931,-74.2942,4.7,Snow fall: slight
40.7733,-74.1457,6.1,Snow fall: slight
39.327,-74.1996,-8.2,Rain: slight
39.8013,-75.4037,21.1,Rain: slight
39.884,-74.3267,6.0,Fog
39.0085,-73.9515,12.8,Rain: slight
41.1503,-74.4228,1.0,Partly cloudy
40.9147,-74.8917,12.5,Drizzle: moderate
39.6879,-74.536,3.8,Mainly clear
40.6254,-74.0064,1.2,Partly cloudy
39.0775,-74.1363,15.1,Clear sky
39.8632,-75.0291,27.2,Partly cloudy
39.1959,-74.9863,-0.7,Clear sky
39.638,-74.659,-2.0,Thunderstorm: slight or moderate
40.7291,-75.0355,-7.1,Snow fall: slight
40.9969,-74.6171,23.9,Snow fall: slight
40.3361,-75.2867,-9.4,Drizzle: moderate
40.8472,-74.1184,23.9,Overcast
39.784,-75.4339,25.7,Drizzle: moderate
39.94,-74.7004,23.7,Overcast
39.8706,-74.8762,20.8,Drizzle: light
40.4286,-74.9578,16.8,Drizzle: light
39.0299,-75.1721,20.5,Drizzle: light
41.2752,-73.9769,10.0,Drizzle: moderate
40.1769,-75.3881,-5.1,Partly cloudy
41.3059,-74.2466,5.7,Clear sky
39.1414,-75.1662,10.9,Drizzle: moderate
39.8252,-74.9383,-9.0,Rain: slight
39.2775,-74.7174,-7.2,Overcast
41.3277,-74.0525,4.6,Rain: moderate
40.1875,-73.912,23.3,Clear sky
40.7815,-75.4051,26.2,Drizzle: moderate
39.3471,-74.4952,31.8,Clear sky
39.2746,-74.9162,34.7,Fog
39.7389,-74.0643,21.0,Overcast
40.4147,-75.381,21.3,Rain: moderate
40.405,-75.5219,23.8,Mainly clear
39.5363,-74.4506,-1.9,Drizzle: moderate
40.959,-74.4175,34.3,Fog
40.535,-74.2671,8.0,Rain: moderate
39.6521,-74.7052,6.3,Overcast
40.645,-74.3549,-3.5,Rain: slight
38.9986,-75.1762,8.4,Clear sky
39.2416,-74.2096,26.1,Thunderstorm: slight or moderate
41.0748,-75.4653,1.9,Clear sky
41.2831,-74.6413,22.5,Fog
40.9545,-75.0995,26.6,Mainly clear
40.4922,-75.1558,7.6,Snow fall: slight
39.0354,-75.1889,-5.8,Clear sky
40.8601,-74.6295,5.3,Thunderstorm: slight or moderate
40.0294,-74.7862,10.6,Drizzle: moderate
38.9484,-75.4707,-3.4,Drizzle: light
39.6494,-75.3952,0.6,Clear sky
40.0729,-74.1042,2.5,Rain: moderate
39.4293,-74.1644,-7.5,Rain: slight
39.8925,-74.4869,-6.5,Fog
39.5628,-74.8152,12.1,Rain: slight
40.7955,-74.186,32.2,Clear sky
38.9958,-74.7595,5.6,Overcast
40.1822,-75.4352,-7.7,Rain: moderate
40.2744,-74.4489,28.7,Drizzle: moderate
38.923,-73.9845,5.3,Mainly clear
38.9809,-74.95,-3.7,Fog
40.205,-74.5327,19.1,Overcast
39.1896,-75.271,-7.6,Drizzle: light
40.4527,-74.2387,18.0,Fog
39.3524,-75.3808,27.5,Drizzle: moderate
38.9149,-74.0548,24.3,Fog
40.7988,-75.5499,24.2,Fog
39.1292,-74.9337,30.6,Drizzle: moderate
41.24,-75.4446,33.8,Thunderstorm: slight or moderate
40.8909,-74.3859,14.6,Rain: slight
41.2837,-74.1123,0.6,Thunderstorm: slight or moderate
39.9567,-74.1659,2.2,Mainly clear
41.1418,-75.5851,-2.6,Clear sky
39.9622,-74.1755,11.8,Fog
39.7744,-75.1885,30.9,Mainly clear
40.9765,-75.536,1.5,Drizzle: light
40.9404,-74.3108,-6.9,Partly cloudy
39.4967,-74.7632,-3.9,Overcast
40.9167,-74.6299,-0.6,Rain: moderate
40.1858,-74.0913,16.4,Clear sky
38.9168,-74.8005,32.6,Rain: moderate
40.6284,-74.013,18.7,Rain: moderate
39.0032,-75.4435,5.1,Fog
39.1496,-74.547,28.9,Fog
39.7696,-75.4872,19.9,Rain: slight
39.0745,-74.6947,12.2,Drizzle: moderate
40.5226,-75.4519,33.4,Drizzle: light
38.9226,-73.9637,30.6,Rain: moderate
40.8766,-74.4752,5.5,Rain: moderate
39.8889,-75.2159,34.9,Clear sky
41.077,-74.0327,-4.0,Snow fall: slight
40.2245,-74.2055,20.9,Fog
41.0859,-75.0575,5.3,Clear sky
39.6836,-74.696,32.7,Partly cloudy
40.1446,-74.0881,13.7,Rain: moderate
40.1449,-73.9619,14.4,Clear sky
40.4292,-74.2463,2.5,Rain: slight
38.9358,-74.7719,33.7,Clear sky
40.2702,-73.9578,25.4,Clear sky
40.0551,-75.2044,13.5,Rain: moderate
40.0095,-75.4715,5.7,Drizzle: light
41.1269,-75.2846,34.8,Drizzle: moderate
38.9946,-75.5847,-4.2,Mainly clear
40.9543,-75.3312,8.5,Drizzle: moderate
40.1093,-74.9955,-5.2,Mainly clear
39.6997,-74.7811,-0.6,Drizzle: light
39.3537,-75.1748,19.8,Snow fall: slight
39.0961,-75.0141,11.5,Rain: slight
39.6892,-75.0287,-9.4,Partly cloudy
40.7799,-75.2933,1.6,Drizzle: light
40.2676,-75.2418,19.2,Rain: slight
40.4475,-74.5607,-0.1,Overcast
41.3612,-74.1965,7.6,Mainly clear
39.1339,-74.7189,20.2,Thunderstorm: slight or moderate
40.9421,-75.0537,22.9,Partly cloudy
39.9427,-74.3508,20.3,Thunderstorm: slight or moderate
40.6462,-74.6322,-0.9,Snow fall: slight
40.9491,-75.2104,4.6,Rain: slight
39.7935,-75.4628,7.7,Overcast
39.6386,-74.0589,34.4,Fog
40.9124,-74.7512,9.3,Mainly clear
39.0261,-75.5393,14.7,Thunderstorm: slight or moderate
40.2456,-73.9559,27.9,Thunderstorm: slight or moderate
40.6558,-75.2882,4.2,Drizzle: moderate
41.0688,-74.1865,1.1,Rain: moderate
41.244,-74.627,-9.2,Partly cloudy
39.8442,-74.2332,1.9,Rain: slight
40.9836,-74.1275,29.7,Overcast
40.7559,-74.0617,16.5,Thunderstorm: slight or moderate
40.7072,-74.6147,26.4,Drizzle: light
39.1204,-75.2861,-9.3,Clear sky
40.3529,-74.9202,33.2,Snow fall: slight
40.9986,-75.4142,31.9,Rain: slight
41.3407,-74.3341,6.8,Partly cloudy
40.4502,-75.189,19.1,Rain: moderate
39.7721,-75.2915,30.4,Thunderstorm: slight or moderate
40.1854,-75.2243,12.6,Rain: slight
40.5257,-74.7812,18.3,Snow fall: slight
39.4482,-74.5403,29.1,Rain: slight
40.2766,-75.4705,16.4,Snow fall: slight
40.5475,-75.175,-9.4,Overcast
39.8925,-74.0994,20.1,Snow fall: slight
39.4444,-75.3981,7.4,Drizzle: light
40.5095,-75.4462,19.2,Drizzle: moderate
40.63,-74.3126,32.1,Partly cloudy
39.5617,-74.4831,12.9,Rain: moderate
40.9188,-74.1733,7.2,Fog
40.6752,-74.1608,8.4,Mainly clear
41.3776,-75.574,18.1,Fog
40.4353,-75.3724,-6.7,Clear sky
39.6453,-75.2248,6.9,Mainly clear
40.2505,-74.8811,0.1,Clear sky
39.4025,-74.1,26.2,Snow fall: slight
41.2796,-74.593,5.3,Drizzle: light
39.5101,-74.8372,1.1,Mainly clear
40.4806,-74.4756,3.8,Drizzle: moderate
39.9806,-74.9074,31.3,Drizzle: moderate
39.5419,-75.5006,28.2,Rain: moderate
39.7065,-74.8905,20.7,Drizzle: moderate
39.9145,-74.4982,31.5,Thunderstorm: slight or moderate
40.5853,-74.2549,21.5,Snow fall: slight
41.0524,-74.139,-3.6,Overcast
41.3173,-74.8643,29.9,Overcast
40.3583,-75.46,-1.1,Partly cloudy
40.6278,-74.6776,29.1,Rain: moderate
39.0441,-74.6883,-8.8,Fog
40.1949,-75.0082,-8.0,Partly cloudy
40.7718,-74.0092,25.3,Drizzle: light
40.3792,-73.99,9.5,Overcast
39.8775,-74.1499,13.0,Mainly clear
40.4132,-74.5676,0.9,Clear sky
39.4102,-75.4897,-4.9,Rain: slight
39.4243,-74.3841,33.7,Rain: slight
40.5715,-75.3298,8.9,Clear sky
39.4534,-74.0768,-5.1,Snow fall: slight
40.6038,-74.5205,26.2,Rain: slight
39.2468,-74.7139,-3.8,Rain: moderate
39.4429,-74.403,24.4,Drizzle: light
39.8623,-75.4579,10.0,Drizzle: moderate
40.9157,-73.9361,10.5,Snow fall: slight
40.8868,-73.9864,5.9,Thunderstorm: slight or moderate
39.6452,-75.5849,16.0,Rain: slight
39.001,-74.9952,32.7,Clear sky
40.221,-73.9408,14.4,Snow fall: slight
39.2743,-74.6416,23.9,Rain: moderate
39.5312,-74.5934,6.0,Partly cloudy
40.9729,-74.0315,17.6,Partly cloudy
39.6927,-74.3376,15.1,Snow fall: slight
39.2063,-74.8661,-1.5,Partly cloudy
41.1407,-75.2035,-4.0,Partly cloudy
40.6111,-74.1855,10.9,Clear sky
39.9973,-74.4945,5.5,Drizzle: moderate
39.6931,-75.253,27.2,Fog
40.6031,-75.2548,-4.4,Mainly clear
40.496,-75.2161,14.3,Overcast
40.788,-74.5438,21.4,Rain: slight
39.503,-73.9956,34.2,Drizzle: moderate
39.2735,-75.0645,-9.3,Fog
39.8722,-74.5523,30.3,Fog
41.0463,-75.5787,10.1,Partly cloudy
40.3406,-75.2769,20.9,Drizzle: light
41.39,-74.9106,29.2,Thunderstorm: slight or moderate
40.0018,-74.6805,15.5,Rain: slight
41.3546,-75.2757,26.3,Rain: moderate
39.3136,-74.5359,34.4,Drizzle: light
40.1233,-75.1602,8.3,Partly cloudy
39.6602,-73.9464,-4.0,Overcast
41.2881,-74.4443,11.2,Snow fall: slight
39.7299,-74.546,20.8,Snow fall: slight
40.3284,-74.7885,5.6,Rain: moderate
40.5537,-75.0453,18.0,Rain: moderate
40.2652,-74.3546,31.2,Rain: moderate
39.9298,-74.9412,-4.1,Partly cloudy
39.5348,-75.5503,14.6,Fog
40.5401,-74.2433,-1.8,Fog
41.0537,-75.1603,28.3,Overcast
41.0303,-74.549,-5.9,Mainly clear
39.7405,-75.0585,10.9,Thunderstorm: slight or moderate
40.2256,-74.4462,34.1,Thunderstorm: slight or moderate
40.7835,-75.4964,19.6,Mainly clear
39.0876,-75.4693,10.7,Snow fall: slight
39.787,-74.3447,5.6,Partly cloudy
40.8539,-74.9706,22.5,Drizzle: light
40.2678,-75.5586,-8.0,Drizzle: moderate
40.3287,-74.8633,13.4,Clear sky
41.2075,-75.5074,15.1,Rain: moderate
41.0432,-75.4155,5.0,Clear sky
40.512,-75.1653,-3.7,Mainly clear
40.5239,-73.9933,-9.1,Overcast
39.9689,-75.5097,-9.3,Rain: moderate
40.2263,-74.7021,11.0,Drizzle: light
39.1738,-74.0312,9.2,Snow fall: slight
39.9985,-75.587,2.0,Mainly clear
38.9711,-74.3764,3.5,Mainly clear
40.4019,-74.9415,21.0,Drizzle: light
39.9967,-74.5449,32.5,Snow fall: slight
39.8113,-75.589,7.1,Overcast
38.9374,-75.2427,-5.1,Rain: slight
41.3318,-74.9265,-6.8,Thunderstorm: slight or moderate
39.9314,-75.3002,-9.6,Drizzle: moderate
39.0802,-73.9732,16.6,Clear sky
39.983,-75.5241,12.7,Mainly clear
39.7869,-74.3351,-3.1,Partly cloudy
40.5937,-74.4543,-9.6,Drizzle: light
40.8321,-75.5452,26.2,Fog
40.9723,-75.1423,6.5,Mainly clear
39.2293,-75.2259,25.5,Rain: moderate
41.0035,-74.6103,17.5,Drizzle: light
41.1257,-74.3602,16.0,Drizzle: moderate
40.6562,-74.0963,20.1,Thunderstorm: slight or moderate
40.2441,-75.5788,12.6,Overcast
39.1325,-75.2332,14.8,Clear sky
39.7109,-75.5484,-9.1,Thunderstorm: slight or moderate
40.2918,-74.1791,-5.8,Clear sky
39.6475,-75.217,-0.8,Thunderstorm: slight or moderate
39.7025,-75.515,11.7,Clear sky
39.8619,-74.1821,7.7,Partly cloudy
40.0251,-74.7961,19.2,Rain: moderate
40.6344,-75.2292,16.2,Fog
39.5611,-75.0292,-4.4,Thunderstorm: slight or moderate
40.1268,-74.9029,-4.1,Fog
39.6564,-74.7359,3.0,Thunderstorm: slight or moderate
41.1763,-74.8209,2.8,Overcast
39.3561,-74.5781,29.7,Partly cloudy
40.7907,-74.504,23.6,Clear sky
41.3789,-75.5976,9.3,Overcast
40.5155,-75.1435,28.0,Overcast
39.1323,-75.1658,-2.3,Mainly clear
39.5927,-74.617,-6.1,Thunderstorm: slight or moderate
40.2114,-75.4354,27.7,Rain: moderate
40.88,-74.7368,-4.3,Drizzle: moderate
41.0048,-74.4918,25.5,Drizzle: light
40.1466,-75.395,14.5,Mainly clear
39.0948,-74.6282,-3.1,Rain: moderate
39.6981,-75.5411,24.5,Snow fall: slight
40.4024,-74.7533,24.9,Thunderstorm: slight or moderate
40.2786,-74.0506,6.9,Overcast
39.154,-74.4282,33.6,Rain: moderate
40.5981,-75.2164,-0.0,Thunderstorm: slight or moderate
41.0078,-75.4578,27.4,Drizzle: light
40.7593,-74.362,10.7,Rain: moderate
40.3329,-75.2778,13.5,Fog
39.5264,-74.7721,26.2,Snow fall: slight
40.3937,-74.8468,2.7,Clear sky
39.3665,-75.4522,34.6,Fog
41.0922,-74.6239,13.9,Overcast
39.7121,-74.4009,22.8,Drizzle: light
41.241,-73.9184,-0.3,Clear sky
39.4202,-75.3936,12.8,Thunderstorm: slight or moderate
40.2426,-75.5799,11.7,Rain: moderate
40.6691,-75.2253,13.9,Rain: moderate
40.7607,-74.7177,33.2,Snow fall: slight
40.6901,-74.1012,29.0,Drizzle: light
39.184,-74.6841,2.6,Thunderstorm: slight or moderate
38.9488,-75.3655,9.1,Partly cloudy
39.7332,-75.416,8.8,Drizzle: moderate
40.3944,-75.1222,-8.6,Rain: slight
39.1893,-74.1887,34.6,Fog
40.0659,-74.9104,15.0,Mainly clear
39.7541,-75.3419,33.4,Drizzle: light
40.4665,-75.0258,15.1,Overcast
40.9532,-75.2563,-2.5,Thunderstorm: slight or moderate
41.3698,-74.5308,19.8,Clear sky
39.4935,-74.3713,6.1,Partly cloudy
40.3775,-74.2821,-4.0,Rain: slight
39.0063,-75.2296,14.7,Fog
40.8858,-74.3983,30.2,Rain: moderate
39.4272,-74.4382,18.3,Mainly clear
41.0447,-74.2818,31.7,Thunderstorm: slight or moderate
39.3281,-75.0446,2.6,Snow fall: slight
39.9898,-74.9035,21.4,Mainly clear
39.8802,-74.4902,-9.4,Drizzle: moderate
38.9724,-74.6926,19.0,Drizzle: light
40.2355,-75.4119,31.1,Partly cloudy
39.8334,-74.1038,0.8,Fog
40.6578,-75.2204,34.9,Rain: slight
39.8505,-75.3885,26.2,Overcast
41.1248,-74.3204,4.7,Drizzle: light
41.0755,-75.0597,-3.0,Fog
41.0284,-74.3321,0.9,Rain: slight
39.8539,-74.737,-5.7,Fog
41.0416,-74.59,15.8,Drizzle: light
38.9773,-74.2745,34.8,Drizzle: light
41.3489,-75.5861,-8.5,Drizzle: light
41.3679,-75.1942,2.7,Rain: moderate
40.5548,-74.9857,-8.3,Drizzle: light
40.1542,-74.6693,29.1,Drizzle: moderate
39.2255,-74.7832,-4.6,Snow fall: slight
39.4506,-74.3916,2.0,Drizzle: light
41.2773,-75.4292,1.6,Snow fall: slight
39.0631,-75.2916,21.7,Fog
41.2952,-74.5133,-1.9,Fog
40.9909,-75.149,30.9,Rain: moderate
40.1951,-74.6305,28.4,Rain: slight
39.0857,-75.0974,-5.5,Thunderstorm: slight or moderate
39.9807,-74.304,9.9,Drizzle: moderate
40.4337,-73.9485,21.1,Drizzle: light
39.0452,-74.814,-4.7,Thunderstorm: slight or moderate
41.0294,-74.0994,28.1,Clear sky
39.0451,-74.2943,17.7,Fog
39.906,-75.0253,17.8,Mainly clear
39.6119,-74.7177,-6.7,Thunderstorm: slight or moderate
40.5905,-75.3558,26.2,Drizzle: moderate
39.3893,-74.3495,13.1,Drizzle: moderate
40.7765,-74.4615,11.2,Snow fall: slight
39.4909,-74.8224,11.5,Drizzle: light
40.3698,-75.3089,18.9,Overcast
39.7107,-75.046,25.8,Partly cloudy
41.1057,-75.4139,-6.4,Drizzle: moderate
41.1499,-75.1551,14.6,Fog
41.1559,-74.4956,-0.7,Rain: slight
41.3335,-74.1559,2.2,Fog
40.9794,-75.1265,16.7,Mainly clear
40.8239,-74.7963,-0.9,Clear sky
38.9153,-75.0912,33.6,Mainly clear
40.7309,-75.5745,30.6,Thunderstorm: slight or moderate
40.9978,-74.1337,-9.2,Mainly clear
40.0149,-74.7586,-0.6,Snow fall: slight
39.2549,-75.5162,4.2,Clear sky
40.6759,-74.5888,10.1,Clear sky
40.1422,-75.1656,13.7,Rain: moderate
41.327,-74.6412,29.3,Rain: moderate
40.5856,-75.5676,12.1,Rain: moderate
39.4895,-75.2492,13.4,Mainly clear
41.312,-75.0375,25.4,Overcast
41.1722,-74.4931,11.0,Snow fall: slight
39.3456,-74.589,20.7,Overcast
39.2772,-75.0691,3.9,Mainly clear
39.5213,-74.4525,5.7,Fog
40.6082,-74.4404,2.1,Overcast
39.09,-74.4062,20.7,Thunderstorm: slight or moderate
39.3103,-73.9562,16.3,Overcast
40.987,-74.022,-9.8,Rain: moderate
39.2236,-74.6245,8.5,Rain: moderate
41.2872,-74.6065,-5.4,Partly cloudy
39.8079,-74.1294,32.6,Partly cloudy
39.3378,-74.8053,12.3,Rain: slight
39.8906,-74.1857,1.5,Clear sky
39.4926,-74.1257,9.8,Drizzle: moderate
40.8782,-73.9327,-3.5,Clear sky
41.3044,-74.6872,-3.7,Partly cloudy
40.5032,-75.2856,28.5,Rain: moderate
39.9142,-75.2264,-9.3,Clear sky
39.945,-74.6348,7.6,Clear sky
40.5946,-74.0027,26.1,Overcast
40.7902,-74.7978,31.3,Fog
40.2053,-75.2822,-3.5,Rain: moderate
41.048,-74.8537,-7.5,Fog
40.5079,-75.3603,0.3,Rain: moderate
41.0798,-74.9421,-7.9,Snow fall: slight
40.4825,-74.7279,15.0,Snow fall: slight
39.7986,-74.2002,19.0,Drizzle: moderate
39.8436,-74.1628,32.4,Fog
39.1927,-74.4904,33.6,Drizzle: moderate
40.3063,-74.9226,23.6,Rain: moderate
39.6617,-74.7371,22.6,Overcast
38.9205,-74.5569,4.6,Thunderstorm: slight or moderate
40.8555,-74.1903,10.7,Fog
39.4829,-73.99,-5.6,Rain: slight
40.453,-74.2222,18.6,Drizzle: moderate
40.7215,-75.0058,-6.2,Drizzle: light
41.3913,-74.7507,-4.0,Thunderstorm: slight or moderate
39.151,-74.9808,32.5,Rain: slight
39.9987,-73.9683,5.8,Fog
39.0227,-74.6894,2.2,Rain: slight
41.1647,-74.6326,31.5,Overcast
39.0152,-73.9383,20.7,Mainly clear
39.8535,-74.3749,-9.2,Thunderstorm: slight or moderate
40.1005,-74.0709,20.7,Mainly clear
40.226,-75.0526,-7.2,Mainly clear
40.4776,-74.0262,-0.6,Mainly clear
39.2965,-74.69,-9.0,Mainly clear
39.8973,-74.7845,-8.5,Thunderstorm: slight or moderate
39.7384,-75.0934,-2.9,Clear sky
39.6234,-74.6292,7.7,Fog
40.4241,-74.0379,34.0,Drizzle: moderate
40.5328,-74.0542,31.5,Thunderstorm: slight or moderate
40.2956,-74.6445,-8.4,Mainly clear
39.2106,-74.4448,22.8,Partly cloudy
40.9207,-74.0239,7.8,Drizzle: moderate
38.9923,-75.1772,11.7,Mainly clear
39.1589,-74.4758,29.1,Partly cloudy
40.5254,-74.3593,11.8,Drizzle: light
39.6804,-74.7308,21.5,Rain: slight
39.8153,-74.3929,-1.2,Overcast
39.1672,-74.8918,10.2,Rain: moderate
39.2359,-75.0392,27.1,Partly cloudy
40.2266,-74.7964,4.8,Partly cloudy
40.8751,-74.1988,18.8,Snow fall: slight
40.0158,-73.9847,14.5,Partly cloudy
40.6578,-74.7304,15.4,Mainly clear
39.6586,-75.0403,13.3,Rain: moderate
40.7487,-75.1892,17.1,Thunderstorm: slight or moderate
39.9475,-74.5952,31.0,Overcast
40.1607,-75.0883,9.6,Snow fall: slight
40.4452,-75.1419,-4.8,Drizzle: moderate
40.6955,-75.1475,22.5,Rain: slight
39.0092,-74.9372,-5.4,Overcast
39.1032,-74.3652,-0.2,Fog
39.8461,-74.2339,-9.3,Snow fall: slight
40.4138,-74.8384,9.4,Clear sky
39.7157,-74.3794,-1.9,Drizzle: light
40.7051,-75.1934,32.5,Thunderstorm: slight or moderate
40.563,-74.8121,-5.6,Mainly clear
38.9198,-74.6828,8.1,Rain: slight
41.1614,-74.674,-4.1,Clear sky
41.3734,-74.9199,2.1,Rain: moderate
38.9942,-74.5292,21.0,Fog
40.3945,-74.4716,12.3,Overcast
41.2816,-74.2201,6.9,Fog
40.7123,-74.2077,30.8,Clear sky
39.689,-73.962,-6.6,Drizzle: moderate
40.8804,-74.4868,4.6,Drizzle: light
39.3508,-75.4453,21.9,Snow fall: slight
39.5165,-74.491,19.9,Drizzle: moderate
40.687,-75.5292,30.2,Thunderstorm: slight or moderate
41.0862,-75.2534,16.9,Rain: moderate
39.1954,-74.8181,-3.7,Mainly clear
40.945,-74.7851,12.2,Partly cloudy
40.8018,-75.4244,34.8,Snow fall: slight
39.1098,-74.0858,31.2,Snow fall: slight
40.3827,-74.3453,27.0,Clear sky
40.941,-74.3832,18.2,Partly cloudy
40.3285,-75.1663,10.5,Overcast
41.1978,-75.2569,29.1,Partly cloudy
40.5685,-74.9118,5.8,Fog
39.0559,-74.1835,11.6,Fog
41.1684,-75.3686,25.8,Overcast
41.3453,-75.3724,4.6,Mainly clear
39.8443,-74.7211,-8.3,Thunderstorm: slight or moderate
40.8453,-73.9805,26.8,Overcast
39.9866,-75.1636,18.8,Drizzle: light
39.0876,-74.9623,-1.2,Thunderstorm: slight or moderate
40.423,-73.9294,8.7,Mainly clear
39.474,-74.3112,-0.2,Rain: slight
40.6508,-74.9641,11.1,Drizzle: moderate
40.6275,-74.6385,-0.2,Partly cloudy
40.6683,-74.2654,11.5,Drizzle: moderate
39.7159,-74.4788,4.4,Drizzle: light
39.4986,-74.7266,-2.3,Drizzle: moderate
39.6188,-74.5751,-7.6,Mainly clear
40.6256,-74.455,9.4,Rain: moderate
41.1238,-74.998,27.0,Fog
38.9062,-74.5288,5.6,Drizzle: moderate
40.2808,-74.6349,7.8,Clear sky
40.5019,-75.5386,-4.4,Rain: moderate
41.2139,-74.9509,20.6,Fog
39.2203,-74.9741,-3.8,Snow fall: slight
40.333,-74.6711,16.4,Thunderstorm: slight or moderate
41.1943,-74.8592,27.0,Rain: moderate
39.879,-74.6919,30.0,Drizzle: light
40.0251,-74.6516,-0.8,Thunderstorm: slight or moderate
40.8377,-75.5282,7.9,Snow fall: slight
40.6679,-73.9915,19.1,Drizzle: moderate
39.3109,-74.8356,30.0,Overcast
41.282,-74.9865,33.7,Fog
39.1936,-74.4963,6.1,Rain: slight
40.4547,-73.9715,-7.4,Snow fall: slight
