incident_id,date,lat,lon,crime_type
537,2010-11-06,40.6455,-75.2138,Sexual Assault
538,2016-04-03,39.818,-75.4098,Trespassing
539,2014-05-09,39.5454,-75.2984,Theft
540,2018-01-04,39.0054,-74.486,Shoplifting
541,2021-08-28,39.0393,-74.0227,Public Intoxication
542,2018-01-03,39.3753,-74.6762,Identity Theft
543,2012-04-04,38.9731,-74.9512,Public Intoxication
544,2015-08-15,40.4052,-74.8394,Theft
545,2024-11-05,39.6132,-74.8733,Robbery
546,2018-06-01,40.1436,-75.4566,Weapons Violation
547,2012-09-28,40.1689,-75.544,Homicide
548,2014-10-21,40.7718,-74.1772,Cybercrime
549,2016-07-15,41.0908,-74.7824,Theft
550,2017-06-15,39.0519,-75.3997,Burglary
551,2023-11-23,40.4794,-74.9291,Arson
552,2011-04-11,40.384,-74.8828,DUI
553,2023-01-12,39.3697,-75.4612,DUI
554,2015-01-05,39.9769,-75.1059,DUI
555,2011-03-17,41.2422,-74.6185,Fraud
556,2022-10-07,38.9595,-74.7821,Identity Theft
557,2011-12-01,39.6861,-75.5487,Weapons Violation
558,2013-12-11,39.974,-75.5151,Vandalism
559,2021-09-20,40.4737,-75.2894,Homicide
560,2012-05-22,39.833,-74.5405,DUI
561,2022-10-22,39.9117,-75.0038,Sexual Assault
562,2015-02-11,41.0439,-74.2015,Vandalism
563,2013-03-29,39.4765,-74.1058,Sexual Assault
564,2012-07-14,39.9284,-74.6892,Identity Theft
565,2019-11-24,39.3073,-74.8151,Vandalism
566,2012-07-22,39.4313,-75.4088,Arson
567,2011-03-01,40.8579,-74.0775,Robbery
568,2013-10-03,41.0159,-74.3112,Robbery
569,2023-12-09,39.342,-75.5562,Trespassing
570,2018-04-08,39.4944,-73.9479,Assault
571,2024-09-22,41.0512,-74.807,Trespassing
572,2017-10-09,39.3232,-74.6467,Weapons Violation
573,2024-10-15,38.9229,-75.0819,Vandalism
574,2021-07-07,40.4262,-74.9343,Homicide
575,2015-03-15,40.5392,-74.8259,Robbery
576,2010-08-22,40.4045,-75.3178,Identity Theft
577,2011-09-03,40.9464,-74.9922,Kidnapping
578,2024-02-22,39.4161,-74.6624,Vandalism
579,2020-07-28,40.181,-74.0325,Shoplifting
580,2010-02-05,40.3322,-74.6535,Kidnapping
581,2023-03-10,41.2438,-75.3454,Sexual Assault
582,2017-12-06,39.634,-74.5846,Identity Theft
583,2012-11-07,40.3223,-73.9186,Sexual Assault
584,2020-11-21,40.5788,-74.2847,Kidnapping
585,2016-03-04,41.1952,-73.9988,Vandalism
586,2014-09-17,40.2136,-75.2665,Cybercrime
587,2021-05-30,39.8273,-74.749,Burglary
588,2020-08-28,40.2746,-75.3453,Public Intoxication
589,2021-08-31,40.475,-75.4531,Theft
590,2018-05-08,39.1186,-74.2792,Weapons Violation
591,2012-09-19,40.6891,-74.3463,Theft
592,2020-07-25,39.425,-74.8657,Fraud
593,2019-04-18,39.964,-74.553,Human Trafficking
594,2010-11-16,39.6839,-74.2473,Robbery
595,2018-08-21,41.2535,-74.422,Arson
596,2021-06-18,41.2054,-75.4135,Human Trafficking
597,2010-12-17,41.3631,-74.1639,Drug Possession
598,2018-06-29,40.8804,-74.7022,Theft
599,2021-10-24,40.3111,-74.0912,Public Intoxication
600,2024-09-19,40.6044,-74.3732,Weapons Violation
601,2019-01-03,39.35,-75.4178,Arson
602,2015-11-04,41.2031,-75.4028,Public Intoxication
603,2018-12-03,40.7351,-75.2732,Burglary
604,2016-12-28,39.2009,-74.5182,Theft
605,2010-09-29,41.1799,-74.8425,Identity Theft
606,2015-10-09,40.6346,-73.953,Public Intoxication
607,2010-09-06,41.0994,-74.3963,Fraud
608,2014-02-01,40.0115,-75.1404,Cybercrime
609,2024-06-20,39.3193,-74.1697,Human Trafficking
610,2016-08-02,41.3968,-74.7487,Shoplifting
611,2024-03-14,40.0065,-74.162,Public Intoxication
612,2017-08-05,40.4984,-74.1368,Shoplifting
613,2015-06-22,39.9293,-74.2848,Homicide
614,2017-03-30,39.9566,-74.8875,Burglary
615,2023-04-27,41.3552,-74.6009,Domestic Violence
616,2021-10-31,39.4603,-74.4286,Cybercrime
617,2021-01-05,39.1447,-75.1495,Fraud
618,2012-04-30,39.6484,-75.1539,Human Trafficking
619,2017-01-14,40.3476,-73.987,Weapons Violation
620,2019-03-06,40.4979,-74.5271,Shoplifting
621,2015-04-15,39.9645,-73.9013,Public Intoxication
622,2011-07-01,40.0468,-74.0793,Identity Theft
623,2024-10-04,39.3153,-75.1348,Assault
624,2020-12-10,40.9469,-74.653,Assault
625,2012-02-15,39.136,-74.97,Shoplifting
626,2023-08-16,40.3389,-74.1218,Sexual Assault
627,2018-10-09,41.362,-74.1376,Arson
628,2018-09-17,41.0417,-75.5675,Fraud
629,2016-08-15,41.3294,-74.561,Identity Theft
630,2019-06-27,38.9449,-74.387,DUI
631,2014-05-25,40.0052,-75.0791,DUI
632,2013-07-01,39.0835,-75.3368,Fraud
633,2016-04-20,39.5929,-74.7878,Theft
634,2016-05-29,39.4085,-74.4339,Fraud
635,2022-07-19,40.6458,-74.9716,DUI
636,2014-06-20,41.0927,-74.3483,Shoplifting
637,2018-08-08,41.0885,-74.0939,Arson
638,2018-01-11,40.9315,-74.8856,Public Intoxication
639,2019-01-19,40.3289,-74.8841,Robbery
640,2019-04-12,39.767,-75.2143,Sexual Assault
641,2018-03-03,39.6014,-74.2851,Weapons Violation
642,2022-08-04,40.675,-74.2778,Vandalism
643,2016-07-20,40.771,-74.9649,Drug Possession
644,2019-04-08,40.7122,-74.1994,Burglary
645,2023-02-28,40.6435,-74.8904,Robbery
646,2022-05-02,40.6275,-74.7095,Kidnapping
647,2010-11-20,38.9941,-75.431,Human Trafficking
648,2021-03-16,39.4606,-74.9656,Arson
649,2019-12-02,39.9261,-75.4039,Arson
650,2012-01-10,40.691,-75.3606,Cybercrime
651,2011-05-30,39.2196,-74.1854,Weapons Violation
652,2023-08-06,40.8495,-74.3584,Drug Possession
653,2019-08-09,39.0755,-74.9488,Trespassing
654,2018-12-25,40.1958,-74.5151,Drug Possession
655,2021-01-27,40.1218,-74.7322,DUI
656,2015-03-28,38.9928,-74.2669,Robbery
657,2022-12-02,41.0247,-75.4548,Domestic Violence
658,2019-04-30,39.6299,-74.0029,Trespassing
659,2010-06-10,39.7342,-74.0694,Homicide
660,2019-01-13,38.9213,-74.3107,Homicide
661,2020-02-16,40.7717,-75.1678,Sexual Assault
662,2010-01-28,40.869,-74.5124,Vandalism
663,2012-06-23,40.4908,-74.211,Drug Possession
664,2014-11-16,40.9899,-74.5649,Robbery
665,2021-09-12,41.0976,-74.9341,Trespassing
666,2011-06-01,39.3452,-74.6979,Vandalism
667,2014-07-30,40.9235,-75.2548,Drug Possession
668,2016-05-24,41.0392,-74.581,Human Trafficking
669,2023-06-12,40.6783,-74.7142,Burglary
670,2016-10-21,38.9834,-74.3184,Shoplifting
671,2021-04-27,39.7828,-74.5582,Identity Theft
672,2015-04-30,38.9089,-74.5385,Weapons Violation
673,2010-10-04,39.2904,-74.5321,Vandalism
674,2016-02-14,40.2406,-74.6224,Vandalism
675,2010-09-01,39.1232,-75.3453,Shoplifting
676,2013-03-08,40.4632,-75.2507,DUI
677,2024-06-24,41.3831,-74.4413,DUI
678,2013-07-09,39.4456,-74.8459,Robbery
679,2019-06-17,40.3396,-74.9103,Weapons Violation
680,2013-04-26,40.2848,-74.5955,Cybercrime
681,2023-08-05,40.8812,-75.2594,Human Trafficking
682,2024-03-11,40.6566,-74.2906,Kidnapping
683,2014-05-18,40.522,-75.0459,Drug Possession
684,2017-04-11,39.2473,-74.6475,Trespassing
685,2020-05-06,41.2408,-75.1035,Domestic Violence
686,2017-04-15,40.0064,-75.2337,Human Trafficking
687,2012-02-08,38.9511,-74.1625,DUI
688,2023-01-03,39.9046,-74.6497,Robbery
689,2017-10-04,40.7285,-75.3732,Public Intoxication
690,2016-08-02,40.2914,-74.8062,Kidnapping
691,2018-01-02,40.9359,-74.2171,Shoplifting
692,2012-10-18,40.8208,-74.7324,Weapons Violation
693,2024-05-07,39.4915,-75.4893,Shoplifting
694,2020-06-07,39.9279,-74.4456,Weapons Violation
695,2016-10-05,40.4577,-75.5701,DUI
696,2012-12-03,40.5386,-74.2639,Fraud
697,2023-07-07,40.2737,-73.9176,Cybercrime
698,2022-04-12,40.1139,-74.091,Drug Possession
699,2020-03-11,40.8975,-75.219,Sexual Assault
700,2022-11-12,41.0408,-74.8958,Human Trafficking
701,2019-02-20,40.0735,-75.0643,Shoplifting
702,2024-03-08,40.2139,-75.2855,Robbery
703,2014-10-09,41.2676,-74.6438,Human Trafficking
704,2021-03-03,41.3388,-75.409,Weapons Violation
705,2021-06-01,40.9922,-74.7638,Sexual Assault
706,2021-04-13,40.6328,-74.7447,Drug Possession
707,2015-09-11,39.792,-75.5908,Human Trafficking
708,2014-01-15,41.2085,-74.1918,Arson
709,2020-07-09,41.201,-74.3424,Domestic Violence
710,2012-12-26,39.2108,-74.7911,Arson
711,2013-07-30,40.3443,-74.2715,Shoplifting
712,2011-01-09,39.9756,-75.4365,Homicide
713,2013-03-12,39.4635,-75.2533,Burglary
714,2013-12-28,38.9247,-74.6172,Shoplifting
715,2019-09-29,39.7009,-74.2488,Shoplifting
716,2014-05-29,39.4004,-74.6195,Arson
717,2011-07-15,40.7931,-74.2942,Shoplifting
718,2023-12-04,40.7733,-74.1457,Theft
719,2011-07-22,39.327,-74.1996,Identity Theft
720,2012-06-01,39.8013,-75.4037,Human Trafficking
721,2012-04-08,39.884,-74.3267,Kidnapping
722,2014-04-25,39.0085,-73.9515,Homicide
723,2013-02-10,41.1503,-74.4228,Public Intoxication
724,2024-06-02,40.9147,-74.8917,Cybercrime
725,2024-09-10,39.6879,-74.536,Shoplifting
726,2012-05-22,40.6254,-74.0064,Drug Possession
727,2022-01-30,39.0775,-74.1363,Burglary
728,2018-05-05,39.8632,-75.0291,Domestic Violence
729,2024-08-21,39.1959,-74.9863,Public Intoxication
730,2021-03-29,39.638,-74.659,Fraud
731,2022-12-31,40.7291,-75.0355,Trespassing
732,2016-12-17,40.9969,-74.6171,Weapons Violation
733,2011-06-09,40.3361,-75.2867,Sexual Assault
734,2021-01-21,40.8472,-74.1184,Robbery
735,2014-09-25,39.784,-75.4339,Arson
736,2022-12-19,39.94,-74.7004,Vandalism
737,2012-06-29,39.8706,-74.8762,Sexual Assault
738,2014-01-20,40.4286,-74.9578,Kidnapping
739,2021-06-30,39.0299,-75.1721,Vandalism
740,2018-02-23,41.2752,-73.9769,Robbery
741,2021-11-28,40.1769,-75.3881,Fraud
742,2018-02-26,41.3059,-74.2466,Trespassing
743,2017-03-22,39.1414,-75.1662,Trespassing
744,2013-12-07,39.8252,-74.9383,Weapons Violation
745,2022-03-28,39.2775,-74.7174,Human Trafficking
746,2016-02-01,41.3277,-74.0525,Homicide
747,2014-09-19,40.1875,-73.912,Homicide
748,2010-01-11,40.7815,-75.4051,Theft
749,2020-05-29,39.3471,-74.4952,Human Trafficking
750,2021-07-26,39.2746,-74.9162,Domestic Violence
751,2016-02-14,39.7389,-74.0643,Burglary
752,2010-02-02,40.4147,-75.381,Arson
753,2023-11-30,40.405,-75.5219,Human Trafficking
754,2016-09-02,39.5363,-74.4506,Kidnapping
755,2016-07-31,40.959,-74.4175,Drug Possession
756,2012-12-28,40.535,-74.2671,DUI
757,2024-01-18,39.6521,-74.7052,Cybercrime
758,2010-11-16,40.645,-74.3549,Theft
759,2024-11-04,38.9986,-75.1762,Cybercrime
760,2013-08-14,39.2416,-74.2096,Human Trafficking
761,2023-12-04,41.0748,-75.4653,Fraud
762,2018-04-15,41.2831,-74.6413,Arson
763,2013-07-10,40.9545,-75.0995,Fraud
764,2024-07-09,40.4922,-75.1558,Kidnapping
765,2011-01-31,39.0354,-75.1889,Trespassing
766,2010-04-26,40.8601,-74.6295,Kidnapping
767,2011-05-28,40.0294,-74.7862,Identity Theft
768,2021-03-03,38.9484,-75.4707,Domestic Violence
769,2011-07-25,39.6494,-75.3952,Sexual Assault
770,2013-06-27,40.0729,-74.1042,Assault
771,2018-01-23,39.4293,-74.1644,Fraud
772,2015-08-13,39.8925,-74.4869,Theft
773,2021-02-19,39.5628,-74.8152,Burglary
774,2013-10-19,40.7955,-74.186,Sexual Assault
775,2019-01-17,38.9958,-74.7595,Public Intoxication
776,2012-05-02,40.1822,-75.4352,Human Trafficking
777,2015-12-08,40.2744,-74.4489,Drug Possession
778,2016-01-29,38.923,-73.9845,Theft
779,2016-09-01,38.9809,-74.95,Burglary
780,2023-12-09,40.205,-74.5327,Drug Possession
781,2021-11-15,39.1896,-75.271,Identity Theft
782,2021-04-03,40.4527,-74.2387,Domestic Violence
783,2018-04-19,39.3524,-75.3808,Vandalism
784,2018-11-06,38.9149,-74.0548,Trespassing
785,2014-01-31,40.7988,-75.5499,DUI
786,2021-07-17,39.1292,-74.9337,Assault
787,2013-08-04,41.24,-75.4446,Kidnapping
788,2022-12-30,40.8909,-74.3859,Human Trafficking
789,2015-02-02,41.2837,-74.1123,Robbery
790,2023-08-07,39.9567,-74.1659,DUI
791,2020-09-04,41.1418,-75.5851,Robbery
792,2024-12-14,39.9622,-74.1755,Trespassing
793,2012-02-07,39.7744,-75.1885,DUI
794,2012-10-17,40.9765,-75.536,Human Trafficking
795,2019-07-08,40.9404,-74.3108,Vandalism
796,2019-04-12,39.4967,-74.7632,Assault
797,2012-07-05,40.9167,-74.6299,Theft
798,2018-10-02,40.1858,-74.0913,Burglary
799,2022-01-21,38.9168,-74.8005,Sexual Assault
800,2016-10-25,40.6284,-74.013,Domestic Violence
801,2012-01-30,39.0032,-75.4435,Fraud
802,2017-08-20,39.1496,-74.547,Public Intoxication
803,2011-02-01,39.7696,-75.4872,Theft
804,2016-03-24,39.0745,-74.6947,Sexual Assault
805,2012-05-25,40.5226,-75.4519,Human Trafficking
806,2019-04-30,38.9226,-73.9637,Theft
807,2022-07-06,40.8766,-74.4752,Weapons Violation
808,2023-11-06,39.8889,-75.2159,Cybercrime
809,2015-03-13,41.077,-74.0327,DUI
810,2021-02-28,40.2245,-74.2055,Weapons Violation
811,2023-09-11,41.0859,-75.0575,Kidnapping
812,2013-11-09,39.6836,-74.696,Shoplifting
813,2020-07-09,40.1446,-74.0881,Drug Possession
814,2012-04-19,40.1449,-73.9619,Public Intoxication
815,2011-09-05,40.4292,-74.2463,Vandalism
816,2014-06-30,38.9358,-74.7719,Drug Possession
817,2022-05-23,40.2702,-73.9578,Public Intoxication
818,2014-06-26,40.0551,-75.2044,Shoplifting
819,2017-09-16,40.0095,-75.4715,Arson
820,2011-07-14,41.1269,-75.2846,Domestic Violence
821,2012-09-01,38.9946,-75.5847,DUI
822,2024-06-03,40.9543,-75.3312,Public Intoxication
823,2020-12-29,40.1093,-74.9955,Identity Theft
824,2010-08-01,39.6997,-74.7811,Robbery
825,2016-07-13,39.3537,-75.1748,Homicide
826,2019-03-22,39.0961,-75.0141,Human Trafficking
827,2011-04-19,39.6892,-75.0287,Kidnapping
828,2019-12-10,40.7799,-75.2933,Kidnapping
829,2014-08-30,40.2676,-75.2418,Robbery
830,2022-12-10,40.4475,-74.5607,Trespassing
831,2017-11-17,41.3612,-74.1965,Shoplifting
832,2013-09-15,39.1339,-74.7189,Human Trafficking
833,2024-07-21,40.9421,-75.0537,Homicide
834,2011-11-10,39.9427,-74.3508,Vandalism
835,2017-04-15,40.6462,-74.6322,Kidnapping
836,2024-07-03,40.9491,-75.2104,Weapons Violation
837,2023-05-16,39.7935,-75.4628,Fraud
838,2023-09-19,39.6386,-74.0589,Assault
839,2014-07-12,40.9124,-74.7512,Cybercrime
840,2023-07-17,39.0261,-75.5393,Trespassing
841,2016-12-13,40.2456,-73.9559,Fraud
842,2020-10-31,40.6558,-75.2882,Public Intoxication
843,2021-11-09,41.0688,-74.1865,DUI
844,2023-04-21,41.244,-74.627,Kidnapping
845,2014-07-30,39.8442,-74.2332,Homicide
846,2012-12-19,40.9836,-74.1275,Human Trafficking
847,2016-02-01,40.7559,-74.0617,Domestic Violence
848,2010-03-18,40.7072,-74.6147,Cybercrime
849,2022-04-22,39.1204,-75.2861,Cybercrime
850,2010-07-10,40.3529,-74.9202,Human Trafficking
851,2016-11-26,40.9986,-75.4142,DUI
852,2022-05-25,41.3407,-74.3341,Fraud
853,2016-07-14,40.4502,-75.189,Domestic Violence
854,2017-12-19,39.7721,-75.2915,Burglary
855,2013-11-01,40.1854,-75.2243,Vandalism
856,2010-05-17,40.5257,-74.7812,Fraud
857,2020-11-14,39.4482,-74.5403,Kidnapping
858,2010-12-03,40.2766,-75.4705,Public Intoxication
859,2023-10-07,40.5475,-75.175,Assault
860,2012-01-01,39.8925,-74.0994,DUI
861,2016-08-01,39.4444,-75.3981,Homicide
862,2024-02-14,40.5095,-75.4462,Theft
863,2018-10-27,40.63,-74.3126,Drug Possession
864,2020-04-06,39.5617,-74.4831,Weapons Violation
865,2018-01-21,40.9188,-74.1733,Weapons Violation
866,2014-06-12,40.6752,-74.1608,Identity Theft
867,2012-09-16,41.3776,-75.574,DUI
868,2024-02-13,40.4353,-75.3724,Theft
869,2023-03-10,39.6453,-75.2248,Burglary
870,2021-03-08,40.2505,-74.8811,DUI
871,2014-02-21,39.4025,-74.1,Kidnapping
872,2023-04-15,41.2796,-74.593,Fraud
873,2018-02-05,39.5101,-74.8372,Domestic Violence
874,2019-07-16,40.4806,-74.4756,Public Intoxication
875,2011-08-24,39.9806,-74.9074,Weapons Violation
876,2010-09-08,39.5419,-75.5006,Kidnapping
877,2019-12-13,39.7065,-74.8905,Kidnapping
878,2012-09-28,39.9145,-74.4982,Domestic Violence
879,2020-08-13,40.5853,-74.2549,Shoplifting
880,2015-10-24,41.0524,-74.139,Weapons Violation
881,2023-06-17,41.3173,-74.8643,Identity Theft
882,2021-05-18,40.3583,-75.46,Weapons Violation
883,2013-05-03,40.6278,-74.6776,Robbery
884,2013-12-01,39.0441,-74.6883,Assault
885,2014-05-30,40.1949,-75.0082,Identity Theft
886,2024-04-08,40.7718,-74.0092,Cybercrime
887,2015-06-15,40.3792,-73.99,Fraud
888,2024-04-10,39.8775,-74.1499,Theft
889,2015-12-24,40.4132,-74.5676,Domestic Violence
890,2013-04-27,39.4102,-75.4897,Trespassing
891,2016-02-24,39.4243,-74.3841,Assault
892,2016-12-22,40.5715,-75.3298,Domestic Violence
893,2014-10-04,39.4534,-74.0768,Cybercrime
894,2018-09-04,40.6038,-74.5205,Trespassing
895,2011-03-20,39.2468,-74.7139,Homicide
896,2019-09-28,39.4429,-74.403,DUI
897,2011-11-24,39.8623,-75.4579,Human Trafficking
898,2016-07-30,40.9157,-73.9361,Fraud
899,2012-02-22,40.8868,-73.9864,Kidnapping
900,2012-08-09,39.6452,-75.5849,Trespassing
901,2018-08-05,39.001,-74.9952,Trespassing
902,2024-11-18,40.221,-73.9408,Trespassing
903,2016-04-15,39.2743,-74.6416,Assault
904,2017-07-18,39.5312,-74.5934,Sexual Assault
905,2018-10-13,40.9729,-74.0315,Robbery
906,2014-08-15,39.6927,-74.3376,DUI
907,2024-01-18,39.2063,-74.8661,Arson
908,2016-06-03,41.1407,-75.2035,Burglary
909,2013-02-20,40.6111,-74.1855,Kidnapping
910,2012-09-05,39.9973,-74.4945,Shoplifting
911,2021-08-06,39.6931,-75.253,Burglary
912,2023-06-28,40.6031,-75.2548,Drug Possession
913,2014-09-20,40.496,-75.2161,Domestic Violence
914,2010-05-25,40.788,-74.5438,Fraud
915,2017-07-26,39.503,-73.9956,Trespassing
916,2022-08-15,39.2735,-75.0645,DUI
917,2020-06-19,39.8722,-74.5523,Public Intoxication
918,2012-02-02,41.0463,-75.5787,Domestic Violence
919,2023-04-22,40.3406,-75.2769,Fraud
920,2010-08-26,41.39,-74.9106,Arson
921,2011-01-01,40.0018,-74.6805,Arson
922,2012-11-09,41.3546,-75.2757,Shoplifting
923,2024-09-16,39.3136,-74.5359,Vandalism
924,2017-10-03,40.1233,-75.1602,Cybercrime
925,2016-12-25,39.6602,-73.9464,Human Trafficking
926,2023-06-20,41.2881,-74.4443,DUI
927,2014-01-21,39.7299,-74.546,DUI
928,2010-04-28,40.3284,-74.7885,Vandalism
929,2016-08-16,40.5537,-75.0453,Shoplifting
930,2016-08-01,40.2652,-74.3546,Robbery
931,2013-08-10,39.9298,-74.9412,Public Intoxication
932,2024-02-05,39.5348,-75.5503,Identity Theft
933,2017-12-15,40.5401,-74.2433,Shoplifting
934,2017-03-29,41.0537,-75.1603,Public Intoxication
935,2024-08-01,41.0303,-74.549,Theft
936,2019-01-22,39.7405,-75.0585,Identity Theft
937,2019-04-09,40.2256,-74.4462,DUI
938,2016-03-02,40.7835,-75.4964,Public Intoxication
939,2023-05-04,39.0876,-75.4693,Homicide
940,2017-08-19,39.787,-74.3447,DUI
941,2018-09-16,40.8539,-74.9706,Sexual Assault
942,2012-01-14,40.2678,-75.5586,DUI
943,2020-02-23,40.3287,-74.8633,Theft
944,2014-12-01,41.2075,-75.5074,Shoplifting
945,2019-11-27,41.0432,-75.4155,Kidnapping
946,2024-06-06,40.512,-75.1653,Weapons Violation
947,2012-06-15,40.5239,-73.9933,Drug Possession
948,2011-08-07,39.9689,-75.5097,Human Trafficking
949,2019-03-31,40.2263,-74.7021,Fraud
950,2015-06-27,39.1738,-74.0312,Theft
951,2014-10-25,39.9985,-75.587,Assault
952,2013-05-14,38.9711,-74.3764,Drug Possession
953,2018-03-14,40.4019,-74.9415,Kidnapping
954,2017-11-28,39.9967,-74.5449,Arson
955,2014-04-26,39.8113,-75.589,Identity Theft
956,2023-02-10,38.9374,-75.2427,Arson
957,2020-01-15,41.3318,-74.9265,Fraud
958,2016-05-20,39.9314,-75.3002,Theft
959,2018-01-07,39.0802,-73.9732,Robbery
960,2016-07-11,39.983,-75.5241,Cybercrime
961,2016-01-01,39.7869,-74.3351,Robbery
962,2013-03-31,40.5937,-74.4543,Kidnapping
963,2022-06-30,40.8321,-75.5452,Homicide
964,2014-07-05,40.9723,-75.1423,Human Trafficking
965,2017-02-21,39.2293,-75.2259,Shoplifting
966,2021-07-06,41.0035,-74.6103,Human Trafficking
967,2012-03-21,41.1257,-74.3602,Assault
968,2021-05-26,40.6562,-74.0963,Kidnapping
969,2013-02-20,40.2441,-75.5788,DUI
970,2019-02-18,39.1325,-75.2332,Drug Possession
971,2018-09-25,39.7109,-75.5484,Public Intoxication
972,2018-06-04,40.2918,-74.1791,Robbery
973,2022-09-17,39.6475,-75.217,Human Trafficking
974,2020-05-25,39.7025,-75.515,Public Intoxication
975,2024-07-11,39.8619,-74.1821,Weapons Violation
976,2013-09-03,40.0251,-74.7961,Drug Possession
977,2020-03-11,40.6344,-75.2292,Arson
978,2013-08-18,39.5611,-75.0292,Drug Possession
979,2022-01-18,40.1268,-74.9029,DUI
980,2015-02-20,39.6564,-74.7359,Kidnapping
981,2015-07-07,41.1763,-74.8209,Homicide
982,2014-02-04,39.3561,-74.5781,Trespassing
983,2024-08-23,40.7907,-74.504,Vandalism
984,2017-01-10,41.3789,-75.5976,DUI
985,2010-12-09,40.5155,-75.1435,Trespassing
986,2019-04-15,39.1323,-75.1658,Public Intoxication
987,2018-05-14,39.5927,-74.617,Human Trafficking
988,2024-03-01,40.2114,-75.4354,Kidnapping
989,2016-10-11,40.88,-74.7368,Drug Possession
990,2014-09-24,41.0048,-74.4918,Robbery
991,2021-02-01,40.1466,-75.395,DUI
992,2018-08-16,39.0948,-74.6282,Weapons Violation
993,2017-03-07,39.6981,-75.5411,Kidnapping
994,2019-11-06,40.4024,-74.7533,Arson
995,2014-02-22,40.2786,-74.0506,Trespassing
996,2015-01-21,39.154,-74.4282,Cybercrime
997,2018-01-04,40.5981,-75.2164,Public Intoxication
998,2023-12-19,41.0078,-75.4578,Arson
999,2015-10-08,40.7593,-74.362,Assault
1000,2024-03-04,40.3329,-75.2778,Vandalism
1001,2010-02-24,39.5264,-74.7721,Identity Theft
1002,2021-03-24,40.3937,-74.8468,Sexual Assault
1003,2010-07-11,39.3665,-75.4522,Identity Theft
1004,2019-05-05,41.0922,-74.6239,Drug Possession
1005,2024-05-31,39.7121,-74.4009,Drug Possession
1006,2012-09-25,41.241,-73.9184,Drug Possession
1007,2023-12-27,39.4202,-75.3936,DUI
1008,2016-01-04,40.2426,-75.5799,Robbery
1009,2012-04-10,40.6691,-75.2253,Drug Possession
1010,2016-07-23,40.7607,-74.7177,Arson
1011,2016-01-06,40.6901,-74.1012,Domestic Violence
1012,2016-12-13,39.184,-74.6841,Sexual Assault
1013,2023-12-30,38.9488,-75.3655,Assault
1014,2017-01-05,39.7332,-75.416,Drug Possession
1015,2024-09-03,40.3944,-75.1222,Cybercrime
1016,2018-05-29,39.1893,-74.1887,Fraud
1017,2014-04-14,40.0659,-74.9104,Domestic Violence
1018,2023-06-14,39.7541,-75.3419,Homicide
1019,2017-12-24,40.4665,-75.0258,Sexual Assault
1020,2024-11-06,40.9532,-75.2563,Sexual Assault
1021,2018-07-21,41.3698,-74.5308,Burglary
1022,2019-03-08,39.4935,-74.3713,Arson
1023,2011-07-07,40.3775,-74.2821,Theft
1024,2024-08-04,39.0063,-75.2296,DUI
1025,2017-04-30,40.8858,-74.3983,Cybercrime
1026,2023-05-16,39.4272,-74.4382,Trespassing
1027,2013-08-18,41.0447,-74.2818,Cybercrime
1028,2017-06-29,39.3281,-75.0446,Theft
1029,2014-03-09,39.9898,-74.9035,Weapons Violation
1030,2020-10-04,39.8802,-74.4902,Homicide
1031,2014-04-25,38.9724,-74.6926,Human Trafficking
1032,2010-11-01,40.2355,-75.4119,Cybercrime
1033,2015-08-26,39.8334,-74.1038,DUI
1034,2024-11-13,40.6578,-75.2204,Identity Theft
1035,2014-03-02,39.8505,-75.3885,Burglary
1036,2013-10-28,41.1248,-74.3204,Robbery
1037,2010-01-19,41.0755,-75.0597,Fraud
